nama_kabupaten,latitude,longitude,year,month,temperature_2m_max_monthly_mean,temperature_2m_min_monthly_mean,temperature_2m_mean_monthly_mean,precipitation_sum_monthly_sum,rain_sum_monthly_sum,precipitation_hours_monthly_sum,windspeed_10m_max_monthly_mean,shortwave_radiation_sum_monthly_sum,et0_fao_evapotranspiration_monthly_mean,relative_humidity_2m_max_monthly_mean,relative_humidity_2m_min_monthly_mean,temp_range_monthly_mean,humidity_mean_monthly_mean,drought_index_monthly_mean
Kab. Bandung,-7.04,107.59,2019,11,28.57,21.5,24.44333333333333,231.6,231.6,216.0,6.2266666666666675,627.96,4.242333333333333,94.06666666666666,63.5,7.070000000000001,78.78333333333333,2.1500595100158373
Kab. Bandung,-7.04,107.59,2019,12,28.074193548387097,21.92258064516129,24.309677419354838,658.5,658.5,377.0,5.325806451612903,512.92,3.3861290322580646,96.06451612903226,71.3225806451613,6.151612903225806,83.69354838709677,7.090747527512745
Kab. Bandung,-7.04,107.59,2020,1,27.274193548387096,22.187096774193545,24.29032258064516,431.7,431.7,379.0,8.1,479.61,3.144516129032258,96.03225806451613,74.16129032258064,5.087096774193549,85.09677419354838,6.200281761410798
Kab. Bandung,-7.04,107.59,2020,2,27.13448275862069,22.151724137931033,23.986206896551725,418.8,418.8,456.0,7.441379310344828,394.58,2.779310344827586,97.10344827586206,75.96551724137932,4.982758620689655,86.53448275862068,5.820447699607055
Kab. Bandung,-7.04,107.59,2020,3,28.103225806451615,22.283870967741933,24.47741935483871,533.4,533.4,413.0,6.958064516129032,453.98,3.0412903225806454,96.16129032258064,73.16129032258064,5.819354838709677,84.66129032258064,6.515640440584633
Kab. Bandung,-7.04,107.59,2020,4,28.709999999999997,22.60666666666667,24.926666666666666,382.90000000000003,382.90000000000003,397.0,5.886666666666667,484.08,3.3213333333333335,95.63333333333334,71.36666666666666,6.1033333333333335,83.5,4.025668713388844
Kab. Bandung,-7.04,107.59,2020,5,28.858064516129033,22.538709677419355,25.061290322580643,464.4,464.4,337.0,5.903225806451613,447.53,3.003548387096774,95.25806451612904,70.74193548387096,6.319354838709677,83.0,6.393140556687467
Kab. Bandung,-7.04,107.59,2020,6,28.633333333333333,21.646666666666665,24.58,125.7,125.7,199.0,5.1466666666666665,517.32,3.463,95.16666666666667,67.1,6.986666666666667,81.13333333333334,1.3110250097044855
Kab. Bandung,-7.04,107.59,2020,7,27.95483870967742,20.5,23.796774193548387,57.4,57.4,152.0,6.003225806451613,561.71,3.598064516129032,94.83870967741936,64.61290322580645,7.45483870967742,79.7258064516129,0.5614863279109101
Kab. Bandung,-7.04,107.59,2020,8,28.36774193548387,20.70967741935484,24.02258064516129,108.4,108.4,168.0,6.793548387096774,608.23,3.9322580645161294,95.74193548387096,63.25806451612903,7.658064516129032,79.5,1.108297809738801
Kab. Bandung,-7.04,107.59,2020,9,28.576666666666664,20.813333333333333,24.11,113.9,113.9,164.0,7.086666666666667,637.91,4.275666666666667,94.8,62.0,7.763333333333333,78.4,1.0563765859622638
Kab. Bandung,-7.04,107.59,2020,10,27.67096774193548,21.53548387096774,23.970967741935485,540.9,540.9,386.0,5.864516129032259,534.16,3.4941935483870967,95.70967741935483,71.64516129032258,6.135483870967741,83.6774193548387,5.580618582891738
Kab. Bandung,-7.04,107.59,2020,11,28.323333333333334,21.94,24.453333333333333,383.3,383.3,318.0,6.569999999999999,509.06,3.493666666666667,95.03333333333333,68.63333333333334,6.383333333333334,81.83333333333333,4.529291026709789
Kab. Bandung,-7.04,107.59,2020,12,27.11935483870968,21.84193548387097,23.822580645161292,452.5,452.5,513.0,9.719354838709679,420.03000000000003,2.794516129032258,94.64516129032258,73.54838709677419,5.27741935483871,84.09677419354838,6.202349432253259
Kab. Bandung,-7.04,107.59,2021,1,26.345161290322583,21.64516129032258,23.42258064516129,490.3,490.3,493.0,8.680645161290323,379.26,2.527741935483871,95.74193548387096,74.83870967741936,4.699999999999999,85.29032258064517,7.39864138037966
Kab. Bandung,-7.04,107.59,2021,2,26.567857142857143,21.625,23.52857142857143,278.0,278.0,421.0,10.475,412.61,2.9339285714285714,97.42857142857143,75.67857142857143,4.942857142857143,86.55357142857143,3.9607225392186836
Kab. Bandung,-7.04,107.59,2021,3,27.961290322580645,21.67096774193548,24.083870967741937,383.7,383.7,365.0,7.235483870967743,525.5600000000001,3.4596774193548385,95.25806451612904,68.83870967741936,6.290322580645161,82.04838709677419,4.06936458464013
Kab. Bandung,-7.04,107.59,2021,4,28.37,21.7,24.453333333333333,231.6,231.6,262.0,7.3533333333333335,535.09,3.6229999999999998,94.33333333333333,66.53333333333333,6.67,80.43333333333334,2.9674052537001745
Kab. Bandung,-7.04,107.59,2021,5,28.68064516129032,22.151612903225807,24.838709677419356,290.5,290.5,267.0,5.903225806451613,534.87,3.5074193548387096,95.48387096774194,67.61290322580645,6.529032258064516,81.54838709677419,3.6595128641266315
Kab. Bandung,-7.04,107.59,2021,6,27.970000000000002,21.546666666666667,24.153333333333332,227.0,227.0,264.0,4.866666666666666,465.93,3.109,95.93333333333334,71.0,6.423333333333333,83.46666666666667,2.9051394215769943
Kab. Bandung,-7.04,107.59,2021,7,28.07741935483871,20.416129032258063,23.796774193548387,88.0,88.0,124.0,5.935483870967742,575.55,3.675806451612903,94.70967741935483,63.38709677419355,7.661290322580645,79.04838709677419,0.9351272127845973
Kab. Bandung,-7.04,107.59,2021,8,27.812903225806455,20.570967741935487,23.69677419354839,112.5,112.5,173.0,6.496774193548387,597.27,3.8293548387096776,95.54838709677419,65.74193548387096,7.241935483870968,80.64516129032258,1.0712795685737988
Kab. Bandung,-7.04,107.59,2021,9,28.32,21.313333333333333,24.220000000000002,217.29999999999998,217.29999999999998,223.0,6.46,584.79,3.9426666666666668,95.3,64.76666666666667,7.006666666666667,80.03333333333333,2.213741557722966
Kab. Bandung,-7.04,107.59,2021,10,28.10967741935484,21.76451612903226,24.287096774193547,286.9,286.9,283.0,6.048387096774194,585.81,3.83,95.80645161290323,68.41935483870968,6.345161290322581,82.11290322580645,2.9899551599656466
Kab. Bandung,-7.04,107.59,2021,11,27.543333333333333,22.029999999999998,24.14333333333333,663.0,663.0,475.0,6.786666666666666,408.01,2.8403333333333336,95.66666666666667,72.0,5.513333333333334,83.83333333333333,10.488187886674117
Kab. Bandung,-7.04,107.59,2021,12,27.758064516129032,21.916129032258063,24.18064516129032,418.7,418.7,386.0,7.448387096774193,469.01,3.112258064516129,95.7741935483871,70.93548387096774,5.841935483870968,83.35483870967742,5.078155610663932
Kab. Bandung,-7.04,107.59,2022,1,27.996774193548386,21.612903225806452,24.08709677419355,212.9,212.9,366.0,8.83548387096774,539.02,3.531290322580645,96.35483870967742,68.96774193548387,6.3838709677419345,82.66129032258064,2.3697232670209862
Kab. Bandung,-7.04,107.59,2022,2,27.185714285714287,21.614285714285717,23.735714285714288,305.0,305.0,415.0,9.210714285714285,425.57,3.099285714285714,95.35714285714286,71.67857142857143,5.571428571428571,83.51785714285714,3.644091455586875
Kab. Bandung,-7.04,107.59,2022,3,28.006451612903227,21.95483870967742,24.280645161290323,438.9,438.9,414.0,8.283870967741937,498.94,3.303225806451613,95.48387096774194,70.25806451612904,6.051612903225807,82.87096774193549,5.493552090389998
Kab. Bandung,-7.04,107.59,2022,4,28.096666666666668,21.9,24.279999999999998,408.5,408.5,410.0,6.456666666666666,496.19,3.3680000000000003,95.46666666666667,70.36666666666666,6.196666666666667,82.91666666666667,4.2628213379558035
Kab. Bandung,-7.04,107.59,2022,5,28.374193548387098,22.23548387096774,24.570967741935487,222.3,222.3,329.0,6.367741935483871,481.06,3.1632258064516128,95.54838709677419,70.48387096774194,6.138709677419355,83.01612903225806,2.5023272065673745
Kab. Bandung,-7.04,107.59,2022,6,27.613333333333333,21.25,23.78666666666667,303.9,303.9,325.0,5.206666666666666,453.34,3.021333333333333,95.6,69.6,6.363333333333333,82.6,3.827209859140233
Kab. Bandung,-7.04,107.59,2022,7,28.187096774193545,21.212903225806453,24.287096774193547,137.3,137.3,278.0,6.109677419354839,533.74,3.446774193548387,95.2258064516129,66.2258064516129,6.974193548387096,80.7258064516129,1.5965377453921739
Kab. Bandung,-7.04,107.59,2022,8,28.270967741935483,21.148387096774194,24.23548387096774,153.6,153.6,303.0,5.535483870967742,586.15,3.8038709677419353,94.58064516129032,65.2258064516129,7.122580645161291,79.90322580645162,1.4791919664634576
Kab. Bandung,-7.04,107.59,2022,9,27.790000000000003,21.516666666666666,24.133333333333333,294.6,294.6,359.0,6.743333333333334,561.59,3.7666666666666666,95.63333333333334,67.53333333333333,6.273333333333334,81.58333333333333,3.157657605621793
Kab. Bandung,-7.04,107.59,2022,10,27.51290322580645,21.870967741935484,24.029032258064515,574.9,574.9,469.0,6.467741935483871,466.59000000000003,3.0906451612903227,95.41935483870968,71.41935483870968,5.641935483870968,83.41935483870968,7.760662432051558
Kab. Bandung,-7.04,107.59,2022,11,27.8,21.759999999999998,24.063333333333333,421.2,421.2,436.0,7.239999999999999,448.25,3.0953333333333335,95.7,70.23333333333333,6.040000000000001,82.96666666666667,5.424248609154621
Kab. Bandung,-7.04,107.59,2022,12,27.067741935483873,21.56451612903226,23.66774193548387,503.8,503.8,509.0,8.287096774193548,477.14,3.113548387096774,95.74193548387096,73.25806451612904,5.503225806451613,84.5,5.539280128677984
Kab. Bandung,-7.04,107.59,2023,1,27.509677419354837,21.74516129032258,23.94516129032258,348.1,348.1,469.0,8.770967741935483,512.7,3.3429032258064515,95.12903225806451,71.90322580645162,5.764516129032257,83.51612903225806,4.553769576052961
Kab. Bandung,-7.04,107.59,2023,2,26.282142857142855,21.642857142857142,23.428571428571427,360.6,360.6,508.0,10.87857142857143,348.55,2.549285714285714,95.92857142857143,76.60714285714286,4.639285714285714,86.26785714285714,6.1472337350718735
Kab. Bandung,-7.04,107.59,2023,3,27.870967741935484,21.706451612903226,24.151612903225807,375.7,375.7,405.0,7.274193548387097,535.63,3.519354838709677,96.25806451612904,70.19354838709677,6.164516129032258,83.2258064516129,4.252749093621052
Kab. Bandung,-7.04,107.59,2023,4,28.69333333333333,22.16,24.77,187.2,187.2,313.0,6.626666666666667,546.1,3.7209999999999996,94.8,66.9,6.533333333333333,80.85,1.7991377035378062
Kab. Bandung,-7.04,107.59,2023,5,28.94193548387097,22.229032258064517,25.019354838709678,249.0,249.0,356.0,6.064516129032258,529.39,3.487741935483871,94.93548387096774,67.16129032258064,6.7129032258064525,81.04838709677419,2.7025342712087217
Kab. Bandung,-7.04,107.59,2023,6,28.226666666666667,21.673333333333336,24.39333333333333,137.1,137.1,293.0,5.426666666666667,505.78,3.3666666666666667,96.23333333333333,69.6,6.553333333333333,82.91666666666667,1.6275650699549187
Kab. Bandung,-7.04,107.59,2023,7,27.625806451612902,20.583870967741937,23.635483870967743,114.5,114.5,270.0,5.990322580645161,548.79,3.4993548387096776,94.7741935483871,66.96774193548387,7.041935483870968,80.87096774193549,1.6048630569710314
Kab. Bandung,-7.04,107.59,2023,8,28.08709677419355,19.712903225806453,23.516129032258064,46.5,46.5,210.0,6.793548387096774,657.57,4.190967741935483,96.87096774193549,62.03225806451613,8.374193548387098,79.45161290322581,0.37876836406558667
Kab. Bandung,-7.04,107.59,2023,9,29.176666666666666,19.583333333333332,23.87,46.4,46.4,147.0,6.946666666666667,707.32,4.731,93.66666666666667,55.333333333333336,9.593333333333334,74.5,0.3927564711874076
Kab. Bandung,-7.04,107.59,2023,10,30.0258064516129,21.1,25.02258064516129,95.7,95.7,232.0,6.929032258064517,721.3,4.781612903225807,93.45161290322581,56.12903225806452,8.925806451612903,74.79032258064517,0.6953223431026776
Kab. Bandung,-7.04,107.59,2023,11,28.773333333333333,22.46333333333333,24.996666666666666,345.2,345.2,388.0,5.253333333333333,567.86,3.88,95.56666666666666,68.06666666666666,6.3100000000000005,81.81666666666666,3.2047679866703755
Kab. Bandung,-7.04,107.59,2023,12,28.693548387096776,22.238709677419354,24.83225806451613,384.6,384.6,397.0,5.303225806451613,553.61,3.6858064516129034,95.25806451612904,68.51612903225806,6.45483870967742,81.88709677419355,4.809205884458093
Kab. Bandung,-7.04,107.59,2024,1,27.983870967741936,22.387096774193548,24.541935483870965,453.0,453.0,484.0,7.812903225806451,457.48,3.0509677419354837,96.16129032258064,74.2258064516129,5.596774193548387,85.19354838709677,6.131059175247484
Kab. Bandung,-7.04,107.59,2024,2,28.372413793103448,22.49655172413793,24.70344827586207,465.8,465.8,420.0,6.962068965517242,472.43,3.3531034482758617,96.55172413793103,72.79310344827586,5.875862068965517,84.67241379310344,5.185122047648703
Kab. Bandung,-7.04,107.59,2024,3,28.061290322580643,22.39032258064516,24.638709677419353,400.1,400.1,427.0,8.709677419354838,495.4,3.269032258064516,95.96774193548387,73.48387096774194,5.670967741935484,84.7258064516129,4.729619729509774
Kab. Bandung,-7.04,107.59,2024,4,29.220000000000002,23.076666666666664,25.45,412.3,412.3,414.0,5.41,486.45,3.380666666666667,95.46666666666667,70.26666666666667,6.143333333333333,82.86666666666666,4.4839872677962
Kab. Bandung,-7.04,107.59,2024,5,29.229032258064517,22.712903225806453,25.483870967741936,198.5,198.5,344.0,5.193548387096774,556.56,3.6658064516129034,94.87096774193549,69.38709677419355,6.516129032258065,82.12903225806451,2.496310858032235
Kab. Bandung,-7.04,107.59,2024,6,28.743333333333332,21.686666666666667,24.69333333333333,174.3,174.3,253.0,5.95,505.82,3.4010000000000002,95.4,67.36666666666666,7.056666666666667,81.38333333333334,1.9672278339209022
Kab. Bandung,-7.04,107.59,2024,7,28.161290322580644,20.351612903225806,23.903225806451612,101.1,101.1,266.0,6.296774193548386,553.6999999999999,3.565483870967742,94.2258064516129,63.87096774193548,7.8096774193548395,79.04838709677419,1.3383123592751087
Kab. Bandung,-7.04,107.59,2024,8,28.845161290322583,20.229032258064517,23.993548387096773,66.9,66.9,198.0,6.964516129032258,653.56,4.233870967741935,94.93548387096774,59.67741935483871,8.616129032258064,77.30645161290323,0.615986022329763
Kab. Bandung,-7.04,107.59,2024,9,28.683333333333334,20.83,24.23,221.0,221.0,238.0,6.293333333333334,632.52,4.256,94.43333333333334,61.43333333333333,7.8533333333333335,77.93333333333334,2.262320141674679
Kab. Bandung,-7.04,107.59,2024,10,28.861290322580647,21.59032258064516,24.812903225806455,98.0,98.0,236.0,6.441935483870967,675.76,4.425806451612903,95.0,63.41935483870968,7.270967741935484,79.20967741935483,0.7487670421391327
Kab. Bandung,-7.04,107.59,2024,11,28.85666666666667,22.346666666666668,24.740000000000002,673.3,673.3,496.0,6.0,460.76,3.21,95.6,71.16666666666667,6.510000000000001,83.38333333333334,7.435147946939904
Kab. Bandung,-7.04,107.59,2024,12,27.725806451612904,22.561290322580643,24.561290322580643,509.4,509.4,557.0,10.435483870967742,409.77,2.7577419354838715,95.38709677419355,73.80645161290323,5.164516129032258,84.59677419354838,8.728868957674567
Kab. Bandung Barat,-6.84,107.45,2019,1,26.40967741935484,20.461290322580645,22.719354838709677,275.9,275.9,321.0,10.46774193548387,502.55,3.165483870967742,96.12903225806451,70.16129032258064,5.9483870967741925,83.14516129032258,3.015736005004854
Kab. Bandung Barat,-6.84,107.45,2019,2,27.00714285714286,20.642857142857142,23.02857142857143,386.6,386.6,334.0,9.039285714285715,496.78,3.485357142857143,95.75,68.64285714285714,6.364285714285714,82.19642857142857,4.173014977351843
Kab. Bandung Barat,-6.84,107.45,2019,3,26.95483870967742,20.480645161290322,22.89032258064516,334.8,334.8,376.0,8.380645161290323,487.06,3.138709677419355,95.54838709677419,68.12903225806451,6.474193548387096,81.83870967741936,4.0509085869576555
Kab. Bandung Barat,-6.84,107.45,2019,4,27.703333333333333,21.123333333333335,23.546666666666667,412.6,412.6,344.0,7.4766666666666675,493.5,3.2816666666666667,95.56666666666666,68.26666666666667,6.58,81.91666666666667,4.902952769324468
Kab. Bandung Barat,-6.84,107.45,2019,5,28.02258064516129,20.816129032258065,23.806451612903224,183.5,183.5,239.0,7.596774193548387,572.14,3.64,93.90322580645162,63.806451612903224,7.206451612903226,78.85483870967742,1.8062520827034705
Kab. Bandung Barat,-6.84,107.45,2019,6,27.85,19.476666666666667,23.206666666666667,38.4,38.4,83.0,8.12,568.42,3.7266666666666666,93.73333333333333,57.06666666666667,8.373333333333333,75.4,0.4039955595917258
Kab. Bandung Barat,-6.84,107.45,2019,7,28.461290322580645,18.916129032258063,23.141935483870967,10.7,10.7,37.0,11.061290322580644,623.09,4.099677419354839,91.25806451612904,46.45161290322581,9.54516129032258,68.85483870967742,0.09375720735041193
Kab. Bandung Barat,-6.84,107.45,2019,8,28.258064516129032,18.783870967741933,22.993548387096773,19.1,19.1,58.0,10.958064516129031,649.5,4.2864516129032255,89.58064516129032,46.41935483870968,9.474193548387097,68.0,0.16250492966436242
Kab. Bandung Barat,-6.84,107.45,2019,9,29.470000000000002,19.273333333333333,23.743333333333332,16.3,16.3,39.0,12.47,710.94,4.944333333333334,90.56666666666666,42.0,10.196666666666665,66.28333333333333,0.13136374942046872
Kab. Bandung Barat,-6.84,107.45,2019,10,29.493548387096773,20.067741935483873,24.080645161290324,147.2,147.2,144.0,10.696774193548386,728.07,4.862903225806452,90.61290322580645,47.354838709677416,9.425806451612903,68.98387096774194,1.263850574168968
Kab. Bandung Barat,-6.84,107.45,2019,11,27.956666666666667,20.279999999999998,23.396666666666665,210.9,210.9,212.0,8.636666666666667,644.22,4.232666666666667,92.9,59.93333333333333,7.676666666666667,76.41666666666667,1.8900890153217562
Kab. Bandung Barat,-6.84,107.45,2019,12,26.725806451612904,20.403225806451612,22.838709677419356,619.3,619.3,367.0,7.383870967741935,529.16,3.333870967741935,95.09677419354838,70.3225806451613,6.32258064516129,82.70967741935483,6.861853748571304
Kab. Bandung Barat,-6.84,107.45,2020,1,25.79032258064516,20.654838709677417,22.73548387096774,471.29999999999995,471.29999999999995,372.0,9.583870967741936,479.93,3.009677419354839,95.64516129032258,73.61290322580645,5.135483870967742,84.62903225806451,11.139471320971813
Kab. Bandung Barat,-6.84,107.45,2020,2,25.589655172413792,20.46896551724138,22.375862068965517,399.2,399.2,457.0,8.568965517241379,397.57,2.677241379310345,96.44827586206897,75.10344827586206,5.120689655172414,85.77586206896552,5.632440318788443
Kab. Bandung Barat,-6.84,107.45,2020,3,26.851612903225806,20.690322580645162,22.9741935483871,408.1,408.1,400.0,8.332258064516129,482.27,3.0925806451612905,96.09677419354838,70.51612903225806,6.161290322580645,83.30645161290323,4.9514327637223605
Kab. Bandung Barat,-6.84,107.45,2020,4,27.38,21.006666666666668,23.416666666666668,302.6,302.6,361.0,7.493333333333334,496.32,3.2640000000000002,95.16666666666667,70.16666666666667,6.373333333333333,82.66666666666667,3.252034557263427
Kab. Bandung Barat,-6.84,107.45,2020,5,27.503225806451614,20.97741935483871,23.55806451612903,279.5,279.5,315.0,7.048387096774194,470.81,3.0280645161290325,94.87096774193549,69.06451612903226,6.525806451612903,81.96774193548387,3.928417677487644
Kab. Bandung Barat,-6.84,107.45,2020,6,27.346666666666668,20.216666666666665,23.259999999999998,80.5,80.5,162.0,7.5,529.09,3.414,94.8,65.13333333333334,7.13,79.96666666666667,0.849505975882571
Kab. Bandung Barat,-6.84,107.45,2020,7,27.387096774193548,19.351612903225806,22.81935483870968,39.9,39.9,124.0,9.02258064516129,569.89,3.6129032258064515,93.58064516129032,57.87096774193548,8.035483870967742,75.7258064516129,0.4006594372712304
Kab. Bandung Barat,-6.84,107.45,2020,8,27.9741935483871,19.387096774193548,23.106451612903225,75.0,75.0,124.0,9.893548387096773,617.62,3.9925806451612904,94.2258064516129,55.516129032258064,8.587096774193547,74.87096774193549,0.7690421314887064
Kab. Bandung Barat,-6.84,107.45,2020,9,28.490000000000002,19.846666666666668,23.44333333333333,85.5,85.5,142.0,10.293333333333333,651.08,4.39,92.73333333333333,53.06666666666667,8.643333333333334,72.9,0.7852731491551069
Kab. Bandung Barat,-6.84,107.45,2020,10,26.712903225806453,20.096774193548388,22.783870967741933,415.6,415.6,350.0,7.519354838709678,563.24,3.5545161290322578,94.58064516129032,67.2258064516129,6.616129032258065,80.90322580645162,4.117961611162521
Kab. Bandung Barat,-6.84,107.45,2020,11,27.166666666666668,20.413333333333334,23.096666666666668,301.6,301.6,275.0,8.003333333333334,529.93,3.491333333333333,94.63333333333334,67.03333333333333,6.753333333333333,80.83333333333333,3.338380758274066
Kab. Bandung Barat,-6.84,107.45,2020,12,26.429032258064513,20.216129032258067,22.548387096774192,346.7,346.7,427.0,10.119354838709677,446.25,2.888709677419355,94.3225806451613,68.7741935483871,6.212903225806452,81.54838709677419,4.519696716204168
Kab. Bandung Barat,-6.84,107.45,2021,1,25.009677419354837,20.029032258064515,21.919354838709676,420.2,420.2,459.0,9.412903225806453,383.27,2.4658064516129032,95.48387096774194,72.6774193548387,4.980645161290322,84.08064516129032,6.091253827206182
Kab. Bandung Barat,-6.84,107.45,2021,2,25.139285714285712,19.907142857142855,21.928571428571427,252.9,252.9,418.0,10.989285714285714,399.16,2.7475,97.21428571428571,73.67857142857143,5.232142857142857,85.44642857142857,4.213716578336034
Kab. Bandung Barat,-6.84,107.45,2021,3,26.738709677419354,20.161290322580644,22.664516129032258,308.8,308.8,340.0,8.325806451612904,531.59,3.3664516129032256,94.93548387096774,67.61290322580645,6.577419354838709,81.2741935483871,3.3339196167714333
Kab. Bandung Barat,-6.84,107.45,2021,4,26.993333333333332,20.273333333333333,22.983333333333334,211.5,211.5,280.0,8.703333333333335,539.9,3.5123333333333333,93.76666666666667,65.9,6.72,79.83333333333333,2.7696811657526004
Kab. Bandung Barat,-6.84,107.45,2021,5,27.219354838709677,20.606451612903225,23.348387096774193,247.0,247.0,258.0,7.66774193548387,545.58,3.426774193548387,94.96774193548387,67.51612903225806,6.612903225806452,81.24193548387096,3.149229607213111
Kab. Bandung Barat,-6.84,107.45,2021,6,26.466666666666665,20.033333333333335,22.65,172.1,172.1,232.0,6.66,474.82,3.029333333333333,95.86666666666666,70.13333333333334,6.433333333333334,83.0,2.176559639912618
Kab. Bandung Barat,-6.84,107.45,2021,7,26.822580645161292,18.94516129032258,22.43548387096774,69.4,69.4,101.0,8.25483870967742,585.79,3.6164516129032256,94.45161290322581,61.774193548387096,7.877419354838709,78.11290322580645,0.7445767622488005
Kab. Bandung Barat,-6.84,107.45,2021,8,26.783870967741933,19.27741935483871,22.5258064516129,95.3,95.3,154.0,8.516129032258064,608.11,3.790645161290323,94.96774193548387,62.38709677419355,7.506451612903225,78.6774193548387,1.0066568987991824
Kab. Bandung Barat,-6.84,107.45,2021,9,27.986666666666668,20.116666666666667,23.353333333333335,133.1,133.1,174.0,9.139999999999999,608.3,4.060333333333333,93.7,56.63333333333333,7.87,75.16666666666667,1.4421476570922742
Kab. Bandung Barat,-6.84,107.45,2021,10,27.703225806451613,20.5,23.40967741935484,216.4,216.4,228.0,8.183870967741935,617.97,3.969032258064516,94.12903225806451,61.935483870967744,7.203225806451612,78.03225806451613,2.1036171082304227
Kab. Bandung Barat,-6.84,107.45,2021,11,26.64333333333333,20.6,22.916666666666668,462.1,462.1,410.0,7.073333333333333,441.89,2.9716666666666667,95.0,68.06666666666666,6.043333333333334,81.53333333333333,7.203832037799958
Kab. Bandung Barat,-6.84,107.45,2021,12,26.503225806451614,20.432258064516127,22.816129032258065,359.5,359.5,334.0,8.516129032258064,487.32,3.1083870967741936,95.45161290322581,68.6774193548387,6.070967741935483,82.06451612903226,4.43296368779301
Kab. Bandung Barat,-6.84,107.45,2022,1,26.703225806451613,19.996774193548386,22.641935483870967,178.8,178.8,338.0,9.887096774193548,537.61,3.4029032258064515,96.19354838709677,66.64516129032258,6.7064516129032254,81.41935483870968,1.950619648787758
Kab. Bandung Barat,-6.84,107.45,2022,2,25.92142857142857,20.053571428571427,22.342857142857145,210.5,210.5,355.0,9.578571428571427,447.67,3.1350000000000002,95.07142857142857,69.42857142857143,5.867857142857143,82.25,2.45775811545369
Kab. Bandung Barat,-6.84,107.45,2022,3,26.86774193548387,20.425806451612903,22.94516129032258,340.0,340.0,369.0,9.187096774193549,527.02,3.3654838709677417,95.06451612903226,67.64516129032258,6.441935483870967,81.35483870967742,4.162423624290596
Kab. Bandung Barat,-6.84,107.45,2022,4,26.970000000000002,20.45,22.986666666666668,297.3,297.3,373.0,7.489999999999999,519.99,3.396333333333333,94.93333333333334,67.36666666666666,6.52,81.15,3.094661687026324
Kab. Bandung Barat,-6.84,107.45,2022,5,26.970967741935485,20.55806451612903,23.067741935483873,184.8,184.8,314.0,7.564516129032258,497.92,3.140967741935484,95.41935483870968,69.19354838709677,6.412903225806452,82.30645161290323,2.1305449448887193
Kab. Bandung Barat,-6.84,107.45,2022,6,26.21333333333333,19.69333333333333,22.296666666666667,215.5,215.5,306.0,7.02,466.83,2.9823333333333335,95.3,68.46666666666667,6.52,81.88333333333334,2.7407319679691318
