nama_kabupaten,latitude,longitude,year,month,temperature_2m_max_monthly_mean,temperature_2m_min_monthly_mean,temperature_2m_mean_monthly_mean,precipitation_sum_monthly_sum,rain_sum_monthly_sum,precipitation_hours_monthly_sum,windspeed_10m_max_monthly_mean,shortwave_radiation_sum_monthly_sum,et0_fao_evapotranspiration_monthly_mean,relative_humidity_2m_max_monthly_mean,relative_humidity_2m_min_monthly_mean,temp_range_monthly_mean,humidity_mean_monthly_mean,drought_index_monthly_mean
Kab. Cianjur,-6.82,107.14,2023,5,29.858064516129033,22.75483870967742,25.703225806451613,171.7,171.7,293.0,6.300000000000001,530.83,3.5019354838709678,94.90322580645162,64.93548387096774,7.103225806451612,79.91935483870968,1.7352317022929997
Kab. Cianjur,-6.82,107.14,2023,6,29.446666666666665,22.006666666666668,25.146666666666665,69.2,69.2,244.0,6.086666666666667,515.1,3.445,96.03333333333333,65.26666666666667,7.44,80.65,0.7771389742720846
Kab. Cianjur,-6.82,107.14,2023,7,29.467741935483872,21.37741935483871,24.9,60.9,60.9,172.0,6.774193548387097,549.1899999999999,3.601612903225807,94.09677419354838,57.83870967741935,8.09032258064516,75.96774193548387,0.7357932653896804
Kab. Cianjur,-6.82,107.14,2023,8,30.39032258064516,20.996774193548386,25.241935483870968,9.7,9.7,72.0,7.238709677419355,644.38,4.289677419354838,93.80645161290323,50.29032258064516,9.393548387096773,72.04838709677419,0.07816149971848672
Kab. Cianjur,-6.82,107.14,2023,9,31.60666666666667,21.013333333333332,25.823333333333334,3.1,3.1,26.0,8.306666666666667,698.79,4.943,89.73333333333333,43.766666666666666,10.593333333333334,66.75,0.02518969690526358
Kab. Cianjur,-6.82,107.14,2023,10,32.95161290322581,22.593548387096774,27.0,35.2,35.2,99.0,9.235483870967743,724.23,5.105806451612903,89.16129032258064,42.70967741935484,10.358064516129033,65.93548387096774,0.2541092302467783
Kab. Cianjur,-6.82,107.14,2023,11,31.003333333333334,23.013333333333332,26.073333333333334,194.1,194.1,325.0,6.260000000000001,592.79,4.115666666666667,93.23333333333333,58.7,7.989999999999999,75.96666666666667,1.7420216395031238
Kab. Cianjur,-6.82,107.14,2023,12,30.23548387096774,22.629032258064516,25.629032258064516,277.7,277.7,324.0,6.051612903225807,574.87,3.8374193548387097,94.29032258064517,63.0,7.606451612903225,78.64516129032258,3.141974517092136
Kab. Cianjur,-6.82,107.14,2024,1,29.129032258064516,22.5258064516129,25.061290322580643,298.5,298.5,429.0,7.425806451612903,477.46,3.1980645161290324,96.70967741935483,70.48387096774194,6.603225806451613,83.59677419354838,3.6976219132517367
Kab. Cianjur,-6.82,107.14,2024,2,29.43448275862069,22.658620689655173,25.196551724137933,354.2,354.2,392.0,7.5,487.78,3.451379310344828,97.37931034482759,69.27586206896552,6.775862068965517,83.32758620689656,3.923108717166228
Kab. Cianjur,-6.82,107.14,2024,3,29.06451612903226,22.406451612903226,25.05483870967742,263.5,263.5,381.0,8.441935483870967,507.53,3.3583870967741936,97.09677419354838,70.3225806451613,6.6580645161290315,83.70967741935483,3.0775224713705147
Kab. Cianjur,-6.82,107.14,2024,4,30.13,23.183333333333334,25.873333333333335,245.1,245.1,354.0,6.263333333333334,518.38,3.5643333333333334,95.86666666666666,69.26666666666667,6.946666666666667,82.56666666666666,2.4768877590057037
Kab. Cianjur,-6.82,107.14,2024,5,30.187096774193545,23.103225806451615,26.138709677419353,112.39999999999999,112.39999999999999,228.0,6.058064516129033,559.92,3.700322580645161,95.06451612903226,65.83870967741936,7.083870967741936,80.45161290322581,1.9924434585504895
Kab. Cianjur,-6.82,107.14,2024,6,29.736666666666668,22.06,25.36,100.9,100.9,179.0,6.616666666666666,514.35,3.469666666666667,95.8,64.16666666666667,7.676666666666667,79.98333333333333,1.1396458626436023
Kab. Cianjur,-6.82,107.14,2024,7,29.55483870967742,20.951612903225808,24.84193548387097,87.7,87.7,158.0,6.983870967741935,549.01,3.603548387096774,94.45161290322581,57.903225806451616,8.603225806451613,76.1774193548387,1.2001620451892991
Kab. Cianjur,-6.82,107.14,2024,8,31.725806451612904,21.72258064516129,26.006451612903227,18.3,18.3,70.0,8.661290322580646,645.54,4.449677419354838,92.09677419354838,45.32258064516129,10.003225806451614,68.70967741935483,0.16500907969808332
Kab. Cianjur,-6.82,107.14,2024,9,30.573333333333334,21.83,25.59,146.1,146.1,161.0,6.8533333333333335,639.9,4.396333333333333,93.6,54.6,8.743333333333334,74.1,1.4447292368626858
Kab. Cianjur,-6.82,107.14,2024,10,30.970967741935485,22.31935483870968,26.080645161290324,63.5,63.5,185.0,6.774193548387097,686.67,4.579032258064516,93.90322580645162,55.935483870967744,8.651612903225805,74.91935483870968,0.469167963991378
Kab. Cianjur,-6.82,107.14,2024,11,30.186666666666667,22.740000000000002,25.506666666666668,366.7,366.7,409.0,6.626666666666667,498.27,3.482,95.16666666666667,65.16666666666667,7.446666666666667,80.16666666666667,3.7570455089328414
Kab. Cianjur,-6.82,107.14,2024,12,28.77741935483871,22.703225806451613,25.10967741935484,373.6,373.6,458.0,8.935483870967742,432.95,2.9274193548387095,96.25806451612904,70.61290322580645,6.074193548387097,83.43548387096774,5.767337919380486
Kab. Cirebon,-6.76,108.55,2014,1,28.5258064516129,24.82903225806452,26.193548387096776,389.7,389.7,478.0,15.535483870967743,472.8,3.1322580645161286,93.06451612903226,76.09677419354838,3.6967741935483875,84.58064516129032,4.815329509602826
Kab. Cirebon,-6.76,108.55,2014,2,28.782142857142855,24.967857142857145,26.45,268.1,268.1,361.0,14.303571428571429,465.53,3.373214285714286,92.89285714285714,76.46428571428571,3.8142857142857145,84.67857142857143,3.3197140701356367
Kab. Cirebon,-6.76,108.55,2014,3,29.60967741935484,25.516129032258064,27.161290322580644,247.7,247.7,320.0,11.12258064516129,587.16,3.835806451612903,91.51612903225806,73.80645161290323,4.093548387096774,82.66129032258064,2.256524059893745
Kab. Cirebon,-6.76,108.55,2014,4,30.493333333333332,26.05,27.723333333333336,228.9,228.9,267.0,9.373333333333333,562.67,3.864,89.96666666666667,70.86666666666666,4.443333333333333,80.41666666666667,2.123841849923891
Kab. Cirebon,-6.76,108.55,2014,5,30.835483870967742,26.40967741935484,28.212903225806453,97.4,97.4,184.0,10.32258064516129,579.69,3.9135483870967738,89.58064516129032,69.2258064516129,4.425806451612903,79.40322580645162,0.8453680036200134
Kab. Cirebon,-6.76,108.55,2014,6,30.243333333333332,26.10666666666667,27.833333333333332,98.60000000000001,98.60000000000001,163.0,10.4,501.05,3.5439999999999996,88.56666666666666,69.96666666666667,4.136666666666666,79.26666666666667,1.2133158978253296
Kab. Cirebon,-6.76,108.55,2014,7,29.958064516129035,25.32903225806452,27.20967741935484,41.6,41.6,74.0,12.035483870967743,542.36,3.86741935483871,85.2258064516129,64.16129032258064,4.629032258064516,74.69354838709677,0.4398196410053706
Kab. Cirebon,-6.76,108.55,2014,8,30.467741935483872,24.858064516129033,27.34193548387097,3.7,3.7,18.0,14.706451612903225,649.99,4.8512903225806445,82.19354838709677,56.41935483870968,5.609677419354839,69.30645161290323,0.02813676088745778
Kab. Cirebon,-6.76,108.55,2014,9,31.313333333333333,24.65,27.476666666666667,1.7,1.7,11.0,16.983333333333334,706.3199999999999,5.553666666666667,81.06666666666666,51.36666666666667,6.663333333333333,66.21666666666667,0.011682686725791239
Kab. Cirebon,-6.76,108.55,2014,10,31.858064516129033,25.62258064516129,28.280645161290323,8.3,8.3,45.0,15.02258064516129,724.73,5.489032258064516,81.58064516129032,54.25806451612903,6.235483870967743,67.91935483870968,0.055174252544247404
Kab. Cirebon,-6.76,108.55,2014,11,31.14333333333333,26.196666666666665,28.240000000000002,135.7,135.7,175.0,12.936666666666667,608.25,4.492333333333334,86.13333333333334,63.1,4.946666666666667,74.61666666666666,1.3370335382713427
Kab. Cirebon,-6.76,108.55,2014,12,30.032258064516128,25.874193548387098,27.458064516129035,442.4,442.4,429.0,10.193548387096774,462.1,3.1912903225806453,91.03225806451613,72.29032258064517,4.158064516129032,81.66129032258064,6.372976427486074
Kab. Cirebon,-6.76,108.55,2015,1,29.393548387096775,25.12258064516129,26.770967741935483,340.7,340.7,399.0,14.051612903225807,522.99,3.489032258064516,93.12903225806451,73.2258064516129,4.270967741935484,83.1774193548387,3.6188894928562445
Kab. Cirebon,-6.76,108.55,2015,2,29.189285714285713,25.185714285714287,26.72142857142857,376.3,376.3,346.0,13.285714285714286,495.98,3.6167857142857143,91.92857142857143,74.71428571428571,4.003571428571429,83.32142857142857,5.528649874914698
Kab. Cirebon,-6.76,108.55,2015,3,29.55483870967742,25.451612903225808,27.067741935483873,313.5,313.5,370.0,12.370967741935484,524.42,3.4835483870967745,92.03225806451613,74.2258064516129,4.103225806451613,83.12903225806451,3.1432652753137154
Kab. Cirebon,-6.76,108.55,2015,4,29.986666666666668,25.85666666666667,27.476666666666667,362.7,362.7,389.0,10.023333333333333,493.45,3.4116666666666666,91.4,73.1,4.13,82.25,4.0487951839708725
Kab. Cirebon,-6.76,108.55,2015,5,30.45483870967742,25.89032258064516,27.812903225806455,51.6,51.6,107.0,10.816129032258065,595.77,4.1003225806451615,87.38709677419355,65.7741935483871,4.564516129032258,76.58064516129032,0.5807343091323374
Kab. Cirebon,-6.76,108.55,2015,6,30.62,25.346666666666668,27.63,19.3,19.3,46.0,13.086666666666668,573.74,4.351,84.46666666666667,60.1,5.2733333333333325,72.28333333333333,0.18792298238060706
Kab. Cirebon,-6.76,108.55,2015,7,30.26774193548387,24.903225806451612,27.274193548387096,5.3,5.3,27.0,14.387096774193548,595.08,4.393870967741936,83.29032258064517,58.0,5.364516129032259,70.64516129032258,0.04122848197398285
Kab. Cirebon,-6.76,108.55,2015,8,30.493548387096773,24.54516129032258,27.125806451612902,2.4,2.4,12.0,16.238709677419354,669.78,5.010967741935484,81.80645161290323,54.87096774193548,5.9483870967741925,68.33870967741936,0.017193643460950186
Kab. Cirebon,-6.76,108.55,2015,9,31.2,24.633333333333333,27.470000000000002,0.6,0.6,4.0,15.836666666666668,707.12,5.576333333333333,78.53333333333333,52.46666666666667,6.566666666666666,65.5,0.0037475397355912032
Kab. Cirebon,-6.76,108.55,2015,10,32.00322580645162,25.87741935483871,28.612903225806452,7.5,7.5,28.0,15.62258064516129,772.64,5.804193548387097,80.16129032258064,51.903225806451616,6.125806451612903,66.03225806451613,0.0452118560034609
Kab. Cirebon,-6.76,108.55,2015,11,31.126666666666665,26.276666666666664,28.313333333333333,166.1,166.1,164.0,12.403333333333334,647.5,4.5840000000000005,86.53333333333333,66.3,4.85,76.41666666666667,1.3774173826361793
Kab. Cirebon,-6.76,108.55,2015,12,30.4741935483871,26.038709677419355,27.751612903225805,278.4,278.4,357.0,12.503225806451614,538.77,3.681935483870968,90.93548387096774,71.2258064516129,4.435483870967742,81.08064516129032,2.9210522738723315
Kab. Cirebon,-6.76,108.55,2016,1,30.403225806451612,26.296774193548387,27.88064516129032,264.1,264.1,351.0,11.019354838709678,554.34,3.7303225806451614,91.35483870967742,73.64516129032258,4.106451612903226,82.5,2.645808117932487
Kab. Cirebon,-6.76,108.55,2016,2,29.717241379310344,25.97241379310345,27.372413793103448,453.4,453.4,505.0,12.186206896551724,413.58,3.0289655172413794,92.37931034482759,76.41379310344827,3.7448275862068963,84.39655172413794,6.19247396615315
Kab. Cirebon,-6.76,108.55,2016,3,30.55483870967742,26.458064516129035,28.016129032258064,260.7,260.7,333.0,10.67741935483871,551.01,3.71,91.35483870967742,73.6774193548387,4.096774193548388,82.51612903225806,2.5793709050221776
Kab. Cirebon,-6.76,108.55,2016,4,30.490000000000002,26.563333333333333,28.259999999999998,213.2,213.2,332.0,9.916666666666666,519.34,3.619333333333333,91.36666666666666,73.7,3.9266666666666663,82.53333333333333,2.132611857227761
Kab. Cirebon,-6.76,108.55,2016,5,30.916129032258063,26.796774193548387,28.532258064516128,112.1,112.1,221.0,9.870967741935484,526.35,3.5974193548387094,90.48387096774194,71.3225806451613,4.119354838709677,80.90322580645162,1.1010564831662752
Kab. Cirebon,-6.76,108.55,2016,6,30.763333333333332,26.273333333333333,28.209999999999997,63.9,63.9,131.0,10.01,502.8,3.616333333333333,88.4,66.36666666666666,4.489999999999999,77.38333333333334,0.7093907867822
Kab. Cirebon,-6.76,108.55,2016,7,30.993548387096773,26.1,28.154838709677417,86.1,86.1,187.0,10.616129032258065,544.0,3.8296774193548386,87.87096774193549,64.12903225806451,4.893548387096774,76.0,0.9227965467536803
Kab. Cirebon,-6.76,108.55,2016,8,31.10645161290323,26.051612903225806,28.200000000000003,47.6,47.6,96.0,13.37741935483871,601.1,4.4558064516129035,83.54838709677419,59.096774193548384,5.05483870967742,71.3225806451613,0.37985938328462576
Kab. Cirebon,-6.76,108.55,2016,9,31.009999999999998,26.12,28.09,136.6,136.6,211.0,11.246666666666666,574.98,4.150666666666667,87.33333333333333,64.6,4.89,75.96666666666667,1.3286755509154662
Kab. Cirebon,-6.76,108.55,2016,10,29.822580645161292,25.9,27.44516129032258,396.9,396.9,358.0,10.5,503.51,3.4574193548387098,89.6774193548387,73.58064516129032,3.92258064516129,81.62903225806451,6.467245599806262
Kab. Cirebon,-6.76,108.55,2016,11,30.58,26.246666666666666,27.89,245.6,245.6,292.0,9.933333333333334,536.22,3.8040000000000003,89.33333333333333,70.13333333333334,4.333333333333333,79.73333333333333,2.315227734891466
Kab. Cirebon,-6.76,108.55,2016,12,30.4,26.083870967741937,27.712903225806453,331.5,331.5,363.0,10.870967741935484,516.55,3.534838709677419,90.48387096774194,70.51612903225806,4.316129032258065,80.5,3.4259714003826174
Kab. Cirebon,-6.76,108.55,2017,1,29.96451612903226,25.76774193548387,27.287096774193547,366.0,366.0,389.0,12.832258064516129,496.43,3.3664516129032256,91.90322580645162,73.3225806451613,4.196774193548387,82.61290322580645,3.693559535059845
Kab. Cirebon,-6.76,108.55,2017,2,29.557142857142857,25.307142857142857,26.974999999999998,370.0,370.0,342.0,15.103571428571428,479.0,3.5535714285714284,92.60714285714286,73.92857142857143,4.25,83.26785714285714,5.1453039143685215
Kab. Cirebon,-6.76,108.55,2017,3,30.322580645161292,25.932258064516127,27.52258064516129,319.2,319.2,305.0,10.577419354838709,581.17,3.88,90.74193548387096,71.25806451612904,4.390322580645161,81.0,2.830426430236966
Kab. Cirebon,-6.76,108.55,2017,4,30.486666666666668,26.146666666666665,27.826666666666664,245.2,245.2,293.0,9.253333333333334,535.37,3.7223333333333333,89.96666666666667,70.6,4.340000000000001,80.28333333333333,2.4315928576110233
Kab. Cirebon,-6.76,108.55,2017,5,30.9,26.22258064516129,28.16774193548387,107.2,107.2,102.0,11.819354838709677,563.35,4.0364516129032255,86.54838709677419,65.80645161290323,4.67741935483871,76.1774193548387,1.8865529491989523
Kab. Cirebon,-6.76,108.55,2017,6,30.30666666666667,25.993333333333332,27.82,81.3,81.3,145.0,11.41,490.15,3.6046666666666667,88.1,67.1,4.3133333333333335,77.6,1.0338283819059946
Kab. Cirebon,-6.76,108.55,2017,7,30.903225806451612,25.480645161290322,27.706451612903226,21.099999999999998,21.099999999999998,64.0,15.629032258064516,565.13,4.421935483870967,82.83870967741936,56.96774193548387,5.4225806451612915,69.90322580645162,0.19490368694130675
Kab. Cirebon,-6.76,108.55,2017,8,30.838709677419356,24.893548387096775,27.429032258064513,0.30000000000000004,0.30000000000000004,3.0,16.89032258064516,648.25,5.0845161290322585,80.19354838709677,53.96774193548387,5.945161290322581,67.08064516129032,0.0019665927985113
Kab. Cirebon,-6.76,108.55,2017,9,31.09,25.233333333333334,27.80666666666667,27.799999999999997,27.799999999999997,64.0,15.383333333333333,653.25,5.107333333333333,82.23333333333333,57.1,5.8566666666666665,69.66666666666667,0.2763496367252462
Kab. Cirebon,-6.76,108.55,2017,10,31.796774193548387,26.467741935483872,28.664516129032258,57.9,57.9,111.0,13.30967741935484,658.21,4.867741935483871,83.12903225806451,59.645161290322584,5.329032258064517,71.38709677419355,0.42050110942895563
Kab. Cirebon,-6.76,108.55,2017,11,30.576666666666664,26.016666666666666,27.733333333333334,362.7,362.7,335.0,11.313333333333333,502.65,3.631333333333333,89.13333333333334,68.7,4.5600000000000005,78.91666666666667,4.115531365682336
Kab. Cirebon,-6.76,108.55,2017,12,30.074193548387097,25.83225806451613,27.53548387096774,231.4,231.4,280.0,11.238709677419354,527.68,3.5961290322580646,90.70967741935483,71.29032258064517,4.241935483870968,81.0,2.3224603347410437
Kab. Cirebon,-6.76,108.55,2018,1,29.96451612903226,25.58709677419355,27.27741935483871,293.3,293.3,303.0,14.461290322580645,523.77,3.607741935483871,91.3225806451613,70.54838709677419,4.377419354838709,80.93548387096774,2.945267733849099
Kab. Cirebon,-6.76,108.55,2018,2,29.353571428571428,25.185714285714287,26.707142857142856,376.9,376.9,436.0,14.071428571428571,479.48,3.4917857142857143,93.0,73.82142857142857,4.167857142857143,83.41071428571429,4.16447138106903
Kab. Cirebon,-6.76,108.55,2018,3,30.08709677419355,25.674193548387095,27.338709677419356,338.3,338.3,321.0,10.283870967741937,573.87,3.8174193548387096,90.80645161290323,72.09677419354838,4.412903225806452,81.45161290322581,3.434316229621669
Kab. Cirebon,-6.76,108.55,2018,4,30.503333333333334,26.233333333333334,28.040000000000003,168.3,168.3,248.0,10.426666666666668,581.01,4.032666666666667,89.83333333333333,70.86666666666666,4.27,80.35,1.6866996211145115
Kab. Cirebon,-6.76,108.55,2018,5,31.05483870967742,26.429032258064513,28.396774193548385,41.1,41.1,75.0,11.709677419354838,606.79,4.315806451612903,85.3225806451613,63.38709677419355,4.625806451612903,74.35483870967742,0.37211694760986247
Kab. Cirebon,-6.76,108.55,2018,6,31.236666666666668,25.966666666666665,28.183333333333334,17.599999999999998,17.599999999999998,41.0,14.04,536.43,4.229666666666667,84.03333333333333,58.96666666666667,5.27,71.5,0.20883414001301506
Kab. Cirebon,-6.76,108.55,2018,7,30.5,24.12258064516129,26.86774193548387,0.0,0.0,0.0,16.774193548387096,624.29,4.896451612903226,79.93548387096774,52.516129032258064,6.37741935483871,66.2258064516129,0.0
Kab. Cirebon,-6.76,108.55,2018,8,30.396774193548385,24.141935483870967,26.81935483870968,0.7,0.7,4.0,16.89032258064516,652.65,5.0683870967741935,79.41935483870968,52.774193548387096,6.254838709677419,66.09677419354838,0.0052001619068249745
Kab. Cirebon,-6.76,108.55,2018,9,31.273333333333333,25.063333333333333,27.64,6.0,6.0,18.0,16.083333333333332,667.27,5.248,81.43333333333334,53.166666666666664,6.21,67.3,0.04311135290837982
Kab. Cirebon,-6.76,108.55,2018,10,31.616129032258065,26.151612903225807,28.59032258064516,13.200000000000001,13.200000000000001,46.0,14.425806451612903,712.02,5.35258064516129,80.2258064516129,57.54838709677419,5.464516129032258,68.88709677419355,0.08841051691731112
Kab. Cirebon,-6.76,108.55,2018,11,31.416666666666668,26.256666666666668,28.313333333333333,155.0,155.0,203.0,11.986666666666668,590.24,4.359333333333334,86.66666666666667,64.36666666666666,5.159999999999999,75.51666666666667,1.4161410191641157
Kab. Cirebon,-6.76,108.55,2018,12,30.616129032258065,26.096774193548388,27.83225806451613,261.0,261.0,333.0,10.638709677419355,554.89,3.8051612903225807,89.16129032258064,69.2258064516129,4.5193548387096785,79.19354838709677,2.5034619946323797
Kab. Cirebon,-6.76,108.55,2019,1,29.916129032258063,25.783870967741933,27.406451612903226,292.7,292.7,355.0,14.293548387096775,530.78,3.561935483870968,91.96774193548387,73.74193548387096,4.132258064516129,82.85483870967742,2.9875880827168873
Kab. Cirebon,-6.76,108.55,2019,2,30.032142857142855,25.65357142857143,27.303571428571427,330.6,330.6,372.0,10.292857142857143,505.18,3.7267857142857146,92.17857142857143,73.32142857142857,4.378571428571428,82.75,3.359770514870558
Kab. Cirebon,-6.76,108.55,2019,3,29.990322580645163,25.858064516129033,27.45483870967742,324.4,324.4,424.0,10.206451612903225,506.87,3.4261290322580646,90.7741935483871,72.96774193548387,4.132258064516129,81.87096774193549,3.392410399605832
Kab. Cirebon,-6.76,108.55,2019,4,30.723333333333336,26.403333333333332,28.043333333333333,277.8,277.8,326.0,9.623333333333333,504.38,3.5506666666666664,90.53333333333333,71.76666666666667,4.320000000000001,81.15,3.0360351254554994
Kab. Cirebon,-6.76,108.55,2019,5,31.206451612903226,26.506451612903227,28.416129032258063,60.5,60.5,101.0,11.535483870967743,592.14,4.20258064516129,86.0,64.80645161290323,4.699999999999999,75.40322580645162,0.5827563137142103
Kab. Cirebon,-6.76,108.55,2019,6,30.853333333333335,24.926666666666666,27.486666666666668,0.8999999999999999,0.8999999999999999,6.0,14.933333333333334,581.05,4.609,81.83333333333333,56.333333333333336,5.926666666666667,69.08333333333333,0.0084531836449995
Kab. Cirebon,-6.76,108.55,2019,7,30.306451612903224,24.325806451612905,26.870967741935484,1.4000000000000001,1.4000000000000001,9.0,16.129032258064516,611.4,4.687741935483871,81.45161290322581,54.32258064516129,5.980645161290322,67.88709677419355,0.010914941301747007
Kab. Cirebon,-6.76,108.55,2019,8,30.070967741935487,23.91290322580645,26.519354838709678,2.4,2.4,10.0,17.219354838709677,662.9,5.0196774193548395,80.3225806451613,54.16129032258065,6.158064516129032,67.24193548387096,0.01682509471778827
Kab. Cirebon,-6.76,108.55,2019,9,31.026666666666664,24.433333333333334,27.25,1.7,1.7,9.0,16.279999999999998,716.72,5.581,79.3,52.4,6.593333333333334,65.85,0.011729529561758368
Kab. Cirebon,-6.76,108.55,2019,10,32.13870967741936,25.625806451612902,28.51290322580645,5.9,5.9,16.0,14.94516129032258,749.46,5.702903225806451,79.41935483870968,53.0,6.512903225806451,66.20967741935483,0.040037967946202506
Kab. Cirebon,-6.76,108.55,2019,11,32.02333333333333,26.336666666666666,28.833333333333332,48.1,48.1,94.0,14.213333333333333,665.2,5.115666666666667,81.93333333333334,57.333333333333336,5.6866666666666665,69.63333333333334,0.3637812602633646
Kab. Cirebon,-6.76,108.55,2019,12,30.858064516129033,25.996774193548386,27.87741935483871,270.2,270.2,305.0,11.30967741935484,575.46,3.8890322580645162,90.0,69.48387096774194,4.861290322580645,79.74193548387096,2.550110768730552
Kab. Cirebon,-6.76,108.55,2020,1,30.0258064516129,26.02258064516129,27.612903225806452,440.2,440.2,367.0,13.380645161290323,530.51,3.581290322580645,91.58064516129032,73.96774193548387,4.003225806451613,82.7741935483871,6.1631274838690295
Kab. Cirebon,-6.76,108.55,2020,2,29.63103448275862,25.83103448275862,27.275862068965516,453.4,453.4,432.0,13.137931034482758,447.56,3.2389655172413794,91.75862068965517,76.27586206896552,3.8000000000000003,84.01724137931035,5.578819567805882
Kab. Cirebon,-6.76,108.55,2020,3,30.183870967741935,26.067741935483873,27.69677419354839,389.3,389.3,382.0,10.158064516129032,517.04,3.4751612903225806,91.61290322580645,74.74193548387096,4.116129032258065,83.1774193548387,4.972785715916709
Kab. Cirebon,-6.76,108.55,2020,4,30.673333333333336,26.363333333333333,28.053333333333335,294.9,294.9,317.0,9.28,529.49,3.6846666666666668,89.93333333333334,72.33333333333333,4.3100000000000005,81.13333333333334,3.1628356151852293
Kab. Cirebon,-6.76,108.55,2020,5,30.635483870967743,26.5258064516129,28.229032258064517,189.5,189.5,278.0,9.893548387096773,495.42,3.4116129032258065,89.80645161290323,72.38709677419355,4.109677419354839,81.09677419354838,2.21361261654375
Kab. Cirebon,-6.76,108.55,2020,6,30.603333333333335,26.12,28.03666666666667,16.5,16.5,53.0,11.843333333333334,534.82,3.9186666666666667,86.06666666666666,66.0,4.483333333333333,76.03333333333333,0.15391299742184164
Kab. Cirebon,-6.76,108.55,2020,7,30.22258064516129,25.29032258064516,27.387096774193548,15.7,15.7,52.0,14.338709677419354,588.6,4.316774193548387,84.06451612903226,61.483870967741936,4.932258064516129,72.7741935483871,0.1357915679209535
Kab. Cirebon,-6.76,108.55,2020,8,30.54516129032258,25.280645161290323,27.62258064516129,15.500000000000002,15.500000000000002,46.0,14.14516129032258,608.2,4.493225806451613,83.51612903225806,60.83870967741935,5.264516129032257,72.1774193548387,0.14524374329919806
Kab. Cirebon,-6.76,108.55,2020,9,31.206666666666667,25.546666666666667,27.92,27.8,27.8,57.0,15.520000000000001,673.09,5.173,83.0,58.13333333333333,5.66,70.56666666666666,0.25901832920175355
Kab. Cirebon,-6.76,108.55,2020,10,30.661290322580644,25.796774193548387,27.80322580645161,140.2,140.2,196.0,13.264516129032257,616.08,4.435161290322581,86.6774193548387,65.41935483870968,4.864516129032259,76.04838709677419,1.281037204072094
Kab. Cirebon,-6.76,108.55,2020,11,30.896666666666665,26.163333333333334,28.083333333333332,142.2,142.2,190.0,11.113333333333333,585.45,4.207333333333334,88.16666666666667,66.93333333333334,4.733333333333333,77.55,1.377620688410901
Kab. Cirebon,-6.76,108.55,2020,12,29.741935483870968,25.580645161290324,27.093548387096774,412.2,412.2,495.0,12.506451612903225,460.75,3.160322580645161,91.51612903225806,73.54838709677419,4.161290322580645,82.53225806451613,4.872600872993226
Kab. Cirebon,-6.76,108.55,2021,1,29.02258064516129,25.406451612903226,26.69677419354839,431.2,431.2,514.0,13.803225806451612,414.6,2.847741935483871,92.0,75.93548387096774,3.616129032258064,83.96774193548387,5.743442332939675
Kab. Cirebon,-6.76,108.55,2021,2,28.935714285714287,25.125,26.589285714285715,300.9,300.9,468.0,16.010714285714286,430.21,3.1660714285714286,93.53571428571429,77.07142857142857,3.810714285714286,85.30357142857143,3.895383727831966
Kab. Cirebon,-6.76,108.55,2021,3,29.806451612903224,25.612903225806452,27.216129032258067,337.4,337.4,378.0,10.47741935483871,558.39,3.690967741935484,91.12903225806451,73.74193548387096,4.193548387096774,82.43548387096774,3.396254627343138
Kab. Cirebon,-6.76,108.55,2021,4,30.44,25.953333333333333,27.84333333333333,94.3,94.3,191.0,11.566666666666666,580.58,4.060666666666666,88.26666666666667,68.03333333333333,4.486666666666666,78.15,0.8793623186926577
Kab. Cirebon,-6.76,108.55,2021,5,30.60967741935484,26.25483870967742,28.141935483870967,77.39999999999999,77.39999999999999,155.0,10.351612903225806,570.5,3.9132258064516128,88.51612903225806,68.35483870967742,4.354838709677419,78.43548387096774,0.9760466049846025
Kab. Cirebon,-6.76,108.55,2021,6,29.896666666666665,25.89,27.59,77.6,77.6,184.0,9.879999999999999,483.83,3.3680000000000003,89.73333333333333,71.3,4.006666666666666,80.51666666666667,0.9650912622595685
Kab. Cirebon,-6.76,108.55,2021,7,30.9,25.567741935483873,27.938709677419357,18.7,18.7,36.0,12.719354838709679,582.16,4.292258064516129,83.58064516129032,58.225806451612904,5.33225806451613,70.90322580645162,0.17020242556072954
Kab. Cirebon,-6.76,108.55,2021,8,31.009677419354837,25.638709677419353,27.89032258064516,12.1,12.1,42.0,15.403225806451612,616.72,4.7138709677419355,83.06451612903226,57.87096774193548,5.370967741935484,70.46774193548387,0.09307773611839426
Kab. Cirebon,-6.76,108.55,2021,9,31.336666666666666,25.793333333333333,28.07,30.8,30.8,90.0,15.5,620.52,4.8790000000000004,83.23333333333333,58.1,5.543333333333334,70.66666666666667,0.3919338621877696
Kab. Cirebon,-6.76,108.55,2021,10,31.60645161290323,26.14516129032258,28.322580645161292,95.1,95.1,132.0,14.596774193548388,649.01,4.801612903225807,84.41935483870968,60.096774193548384,5.461290322580646,72.25806451612904,0.7809291100268626
Kab. Cirebon,-6.76,108.55,2021,11,30.10666666666667,25.923333333333336,27.553333333333335,403.4,403.4,369.0,9.129999999999999,470.84000000000003,3.3543333333333334,90.56666666666666,71.46666666666667,4.183333333333334,81.01666666666667,6.044820001905573
Kab. Cirebon,-6.76,108.55,2021,12,30.051612903225806,25.774193548387096,27.348387096774193,454.0,454.0,384.0,10.8,506.87,3.434193548387097,91.29032258064517,72.45161290322581,4.27741935483871,81.87096774193549,5.353890409954428
